,brand_name,key,appraisal_value,front_tag,status
104,Expert Tees,L8-i0aj0pl,150,https://s3.amazonaws.com/com.images.legiteem8/2222f966-17db-4e70-bbe4-bbf12f96a4e2-20220821174713.jpeg,1
105,black sheep,L8-oefum9q,300,https://s3.amazonaws.com/com.images.legiteem8/64d50887-b12a-424c-916d-2d9b69b0cc47-20220822162747%40blurHash%3DVUpLS1tedDZJVXRSfnElTXQ3dDdSa1JqUmlXQi07dDZ0N2pb.jpeg,1
106,GEM,L8-db7wf4o,1500,https://s3.amazonaws.com/com.images.legiteem8/0c4a94a8-7817-4c98-b89b-e13d0a0871dc-20220822163854.jpeg,1
107,Bay Club,L8-ihc7hks,800,https://s3.amazonaws.com/com.images.legiteem8/460c8120-ace0-467b-bb72-3856a684f589-20220822163134%40blurHash%3DVSxITGhbb3phZm9mfnFvZmF5b2YtO2pbb2ZqW1dCaltvZmp0.jpeg,1
108,biggie life after death ,L8-hvjles2,1250,https://s3.amazonaws.com/com.images.legiteem8/f5a3e82c-a07e-4507-b2be-58823921ec44-20220822163531%40blurHash%3DVXdIMlRUb2VSalc9fnFrRGFlb0xeK2pZb2ZrQ2JHa0NzOm9M.jpeg,1
109,Screen Stars,L8-c6anmnn,150,https://s3.amazonaws.com/com.images.legiteem8/a9e1ad41-398b-4ccc-a2e9-60eeb7c28e53-20220821235728.jpeg,1
110,Hanes Heavyweight,L8-qishdjo,2000,https://s3.amazonaws.com/com.images.legiteem8/0ba56fef-e711-46d4-89f5-63ffc73f31bb-2022082216433%40blurHash%3DVXhMZ2U3b3lyXWF5LlRvZldual14W29LU2h0NiQrWDduamtD.jpeg,1
111,Giant,L8-7j6vqwd,85,https://s3.amazonaws.com/com.images.legiteem8/126e0dfa-10dc-4543-8b99-eda006f578df-2022082523619%40blurHash%3DVUFCM0hFUzUwMU17SFhJVl8zeHR%2BV3hhOUdXQjU3dDZ4dG9m.jpeg,1
112,sonic youth astronaut,L8-wvts6tg,1250,https://s3.amazonaws.com/com.images.legiteem8/9e4d0943-9f80-4d49-8af1-a8116688828f-2022071441453%40blurHash%3DVURIVG0jcmJ2MiQrOWF4QHJGeGE0VGEwLmxqSW1sLVZhS1JQ.jpeg,1
113,Giant,L8-lsjn32n,2100,https://s3.amazonaws.com/com.images.legiteem8/acfbffe0-5116-4356-8040-34dc6f2ef655-2022082912727.jpeg,1
114,Giant by Tultex,L8-5e7b4cs,750,https://s3.amazonaws.com/com.images.legiteem8/40aa5f4f-9c3c-46d6-8bb7-816b97568ec2-2022083194744%40blurHash%3DVVJNdEVhJTJ0biVOfnFvZSVMV0FNY2F5eF1XQldBaltXP3Q3.jpeg,1
115,Brockum,L8-9vrttb7,325,https://s3.amazonaws.com/com.images.legiteem8/e2e9bf28-4272-4ce0-a387-a956a952d727-2022082919515%40blurHash%3DVVQ2K0Ria1pKSFdAcytqRFdhYXhKYmF5eDdqQE5pYjBzam9K.jpeg,1
116,AAA,L8-waojevg,200,https://s3.amazonaws.com/com.images.legiteem8/8a39671e-b970-4533-8910-3809599cf59e-202206162036.jpeg,1
117,Nike,L8-pj36b7t,400,https://s3.amazonaws.com/com.images.legiteem8/e7111160-b9ad-4059-94cc-88e14dabb379-2022083023247%40blurHash%3DVUNBXlh2czo0bWJHNFRrQ0QkTXtfTldBJU54dTAwVzotPW9N.jpeg,1
118,Brockum Worldwide,L8-p1j81gf,325,https://s3.amazonaws.com/com.images.legiteem8/b2b8ad66-4440-4515-a8f4-a4b43c81130a-202208311317%40blurHash%3DVUFDJCRUVHpFM2tDdkw5fHhZYSM5SE54PV5uaX5WeHVJcXdI.jpeg,1
119,Screen Stars Best,L8-6ubl7k7,175,https://s3.amazonaws.com/com.images.legiteem8/ccfd8046-22c2-488e-9891-c2bdb6d6540e-20220831193839%40blurHash%3DVTZFeFV5NVIwMWs7c0I5di0ueHMwMF5Qfm5lQV4lPXs0O1Jt.jpeg,1
120,M&O Knits,L8-plgdma2,110,https://s3.amazonaws.com/com.images.legiteem8/437970cf-9dc5-4d4b-97ef-8f841ffdda74-2022090204613%40blurHash%3DVTk4NGxERCUwMF8zP2JSUEQleFswMCVNfnE5RjAwJU1fMzlG.jpeg,1
121,tupac thug life,L8-0hu2qdj,500,https://s3.amazonaws.com/com.images.legiteem8/1bfc9fb3-4541-4e2b-9048-afa6df7cff52-2022082417351%40blurHash%3DVXJFX3lfYWRvSlIqfjhhem9lUio9e2pZb2ZqXWpYal1qP29K.jpeg,1
122,2pac / biggie runnin’,L8-1954bps,600,https://s3.amazonaws.com/com.images.legiteem8/9c2c61fb-dc9b-46a2-9de4-e4d1f2639c0a-20220824165944%40blurHash%3DVXNGOz12biRvZlJrfT1qWnMuV0N4WVdXcy5vZU5iV1dvTHMu.jpeg,1
123,Rush by Showtech,L8-qhetm0w,150,https://s3.amazonaws.com/com.images.legiteem8/8bfc962e-ce88-468c-8884-08b3fe5fb0cc-2022090462150%40blurHash%3DVTk5WnJeJTEwTFIqP0dzOk5Hb0wwMW9KflZ0Nklvb0wlMm9l.jpeg,1
124,Sims Board Co,L8-42kk7c6,225,https://s3.amazonaws.com/com.images.legiteem8/72e0434d-c652-4541-b709-eb7ba9904e1f-20220904211057%40blurHash%3DVU5HOD1sUmpfMnM6SVVqdVdCV0J%2BcHh1SVZXQk17UmslMlIq.jpeg,1
125,1993 John Coltrane Heaven Smiles T Shirt,L8-knqsccn,500,https://s3.amazonaws.com/com.images.legiteem8/9462d108-939a-4470-b0e5-0f0968af9356-20220905185851%40blurHash%3DVVhKc2thdDYjN3hhcUVqW2tCb3otOmpdVEtXV3lDV1hvZmFl.jpeg,1
126,Vintage Alice Cooper T-Shirt,L8-t2hlq5a,125,https://s3.amazonaws.com/com.images.legiteem8/e952a25b-ae6e-454f-a325-944282fecda4-2022083116848%40blurHash%3DVVBMZ3R1cElSa2Y2TUpfTnh2V0I4X3Q3b3pqW2pZUmp0Uk5H.jpeg,1
127,Giant by Anvil,L8-tjqmh9u,150,https://s3.amazonaws.com/com.images.legiteem8/9be5bb42-7bff-4b9c-ac26-feb53c3cd553-2022090805519%40blurHash%3DVTVFLnotMDA5V3RrfkN3e1dTU3o3fVIlZV5uajAzY0U5Y3cz.jpeg,1
128,Belton Tough Tee,L8-rsp67cv,25,https://s3.amazonaws.com/com.images.legiteem8/2c75bcfe-822b-470a-a780-ea9b6d08999a-20220907223116%40blurHash%3DVTlMRHVzNFReaz9hLjdfTT92czo4e015Ump0NnNXTXgkJXQ3.jpeg,1
129,Hanes Beefy T,L8-0wwhn25,220,https://s3.amazonaws.com/com.images.legiteem8/c4b4e3e7-763f-4d32-a0e2-13949329238d-202209109138%40blurHash%3DVUdJfWttOWMlS3RSJUx4dHQ3Ykl%2BVG9lUnB4dD9hdDZzbW9j.jpeg,1
130,Nirvana Live In concert 1993,L8-jvbqff8,2000,https://s3.amazonaws.com/com.images.legiteem8/a7cc60ea-642f-4597-96b2-cfbeadcfb604-20220910172244%40blurHash%3DVWtLbW5RRGpNfHQ3flZ4WlJRanRvenh1b2RheXRRa0NiSGF5.jpeg,1
131,Brockum Worldwide,L8-dlkd04l,700,https://s3.amazonaws.com/com.images.legiteem8/618d3e8b-8ccb-4431-94f6-80c5884a3df4-20220911182436%40blurHash%3DVUhMTm9ZNFRJVVJQSW5EaXdfUlBEaVZAVz1iSV9OdDZWc28w.jpeg,1
132,Liquid Blue,L8-2s6v7i2,750,https://s3.amazonaws.com/com.images.legiteem8/6bcca1e9-389e-422a-9400-2c02ebfcc109-20220912173234%40blurHash%3DVStJckVMaltJVXQ3fnFvZm9malt4dW9meHVXVnQ3YXlSampb.jpeg,1
133,Fruit of the Loom,L8-cedrngj,150,https://s3.amazonaws.com/com.images.legiteem8/cfe24daf-3bc9-4750-bcb1-ad42a5d47e33-20220912173834%40blurHash%3DVUtKa28uLjh0N3h1X05vemY2b2UlZ2F8YXlqXS07b2ZqW2Zr.jpeg,1
134,The Mountain,L8-p6aji38,250,https://s3.amazonaws.com/com.images.legiteem8/0dfab96a-068b-48a1-9905-8811dd39ddb5-20220912182140%40blurHash%3DVXhJNVktb2ZWW29mfnBheVdCalstO29mb2ZqW1dCdDd0N2pb.jpeg,1
135,Hanes,L8-4t23qvp,175,https://s3.amazonaws.com/com.images.legiteem8/a0ff75d3-9938-4c82-b5b5-009ad0c998d3-20220912181723%40blurHash%3DVWFLVUsxSVVSUHQ2X04lTWZQalslTnM6UiphfW9nV0JhZWFl.jpeg,1
136,Fruit of the Loom,L8-4fet3bj,75,https://s3.amazonaws.com/com.images.legiteem8/2a5884af-ea02-4a60-96f4-9e727fb5dc4c-20220912175548%40blurHash%3DVUFJfTtYX04lTz9iWDd0N1Jrb2ZqXVdCTXtSai07V1Z4dW9m.jpeg,1
137,‘94 pulp fiction,L8-td1skvo,500,https://s3.amazonaws.com/com.images.legiteem8/088e7664-26be-4df5-b7ff-7f30a3037803-2022091312154%40blurHash%3DVU9HW3ZSUmx0Unh0fk9hfnQ3dDZORnQ2b0l0N04zdDZXQm9m.jpeg,1
138,Type O Negative Original Vintage Black No.1 Tee,L8-jg2o739,400,https://s3.amazonaws.com/com.images.legiteem8/170fd34d-a52d-461e-9952-db9e1c5c1bce-2022091371736%40blurHash%3DVUREY0JoJUwwME18P2F0N0UxUmowMG9mflZzOmpdUmpheXQ3.jpeg,1
139,Sof Tee by Tee Jays,L8-tmjdotm,250,https://s3.amazonaws.com/com.images.legiteem8/80f35c19-221c-474d-8f07-892e6b3e342e-2022091373321%40blurHash%3DVUZDNlMueHUwMU5HSVVXQnh1czowMFJqfkNvZi07b2ZNe1dC.jpeg,1
140,Jerzees,L8-1uu78mu,100,https://s3.amazonaws.com/com.images.legiteem8/125b37db-0322-44a6-899f-501c3bbb87a7-20220914174744%40blurHash%3DVWVIX01ad3c5WmJieUNvfGY2czp%2BVXNUeHVXVl4qb2VJb29m.jpeg,1
141,Euro (Generic) ,L8-drenpp7,1500,https://s3.amazonaws.com/com.images.legiteem8/faaa9975-3b6b-4f38-a59b-fe63bec03bb0-20220916125943.jpeg,1
142,Euro (Generic) ,L8-g8u3qsv,1000,https://s3.amazonaws.com/com.images.legiteem8/f5530171-1dc7-492a-8306-7c84c832f50d-20220916123622%40blurHash%3DVVBFTCt9PWVSNW9MLjhFTUUxUipfM1ZAczp0N35WeGFXQlIq.jpeg,1
143,Goosebumps 90s,L8-rvtudk2,50,https://s3.amazonaws.com/com.images.legiteem8/1a732c63-b64a-42fe-a22c-4c2601d8a97c-20220916155429%40blurHash%3DVUxKYVFJXX5fTEZ6fUAtNEVLRW0uUlN3TkxzclNeSlZvaCRm.jpeg,1
144,Hanes Fifty-Fifty,L8-0igmo2q,100,https://s3.amazonaws.com/com.images.legiteem8/a902498b-61d7-4578-895d-99b706d5195e-2022091511735%40blurHash%3DVThBLDJweFowZT18MUlJV141Sjhbb1N9Y1l3ST9dd0ttbE5i.jpeg,1
145,Anvil,L8-otaen6r,100,https://s3.amazonaws.com/com.images.legiteem8/2312db5b-c129-4adc-a311-6e95b9037ac7-2022091774736%40blurHash%3DVUFFeTZdRnw0VF4qPWQuUy1vSW8wMFhTflhJVj9HSVZOSD9H.jpeg,1
146,BG,L8-1oin0jk,600,https://s3.amazonaws.com/com.images.legiteem8/47e43932-8948-4896-8660-5a810f5668da-20220921152136.jpeg,1
147,Helter Skelter,L8-36vm1ec,210,https://s3.amazonaws.com/com.images.legiteem8/088914dc-7489-45c4-8b59-8e61f76420b3-20220921162731.jpeg,1
148,Fruit of the Loom,L8-ed8afda,650,https://s3.amazonaws.com/com.images.legiteem8/1afaba3e-3c5f-4d14-85ae-2086fdbfdcc5-20220917153733%40blurHash%3DVVdCfEJISXROR1dCfjlJcFIqYXk9Xk5Ib2dvZi1tUitiY2Zr.jpeg,1
149,Giant by Tee Jays,L8-qrs029a,500,https://s3.amazonaws.com/com.images.legiteem8/7d2d2c75-b2c6-4aa5-8f21-53049d932878-20220924184420%40blurHash%3DVVJHKnlnUi10N29mXmRvTFdCV1Z%2BQmF5V0NqWz9HV1ZvZmpa.jpeg,1
150,Screen Stars,L8-ai08gj1,200,https://s3.amazonaws.com/com.images.legiteem8/daa5eb1f-1f96-430d-8c52-4f6c4b656e00-2022092553328.jpeg,1
151,Iron maiden 1982 Japan tour Iron maiden 1982 Japan tour,L8-gstt4f7,500,https://s3.amazonaws.com/com.images.legiteem8/a4c9e503-b7ef-4f3e-a372-dc063edd40b4-2022092511156%40blurHash%3DVUtFM1lndDhqWXQ3cE10OFdBb2clJWJKZjVmbHQ6b3pXQW9m.jpeg,0
152,Smashing Pumpkins Mellon Collie 1996 European Tour ,L8-0993m11,700,https://s3.amazonaws.com/com.images.legiteem8/1803eecf-de24-44a4-b8f8-ab5481d316dd-20220925204521%40blurHash%3DVU5KdGslNC45SE5HflZvTFJrZjhJcHQ2eHRSKj9adDZqYlIq.jpeg,1
153,Iron Maiden 1982 Japan Tour,L8-gp5ndk6,500,https://s3.amazonaws.com/com.images.legiteem8/8bf01e00-4b6e-445d-8be8-166c3915120f-2022092742348%40blurHash%3DVVNDUUpkdDhNe3MudDpqXW9JV0J0OmZsallheCUlb2ZXQ29m.jpeg,1
154,Giant by Anvil,L8-vfo4wn9,150,https://s3.amazonaws.com/com.images.legiteem8/2b0518d7-b68e-4a07-9ad8-3c056433dfba-2022092714534.jpeg,1
155,Euro (Generic) ,L8-oc3gs0a,85,https://s3.amazonaws.com/com.images.legiteem8/93e6af45-f04a-41e9-9a3e-f81a8d17d702-2022092893819%40blurHash%3DVUE5UWRVLTswMDlGNC5Sai07eHUwMElVXzMlTX5xeHU0Lk17.jpeg,1
156,Giant,L8-9hkak5o,700,https://s3.amazonaws.com/com.images.legiteem8/6f3e7a76-fa64-48d5-84fb-716197fd53f1-20220928103723%40blurHash%3DVTtJRXRveHRmOG9mfnBvZmY4b2YtOmZRYXpqW2Y3V0Jhe2F5.jpeg,1
157,Bay Club,L8-0tkap29,1200,https://s3.amazonaws.com/com.images.legiteem8/7c089552-7c33-4530-96e6-02ec86b9ace8-2022092816458%40blurHash%3DVUZFcDcjdDgwMHMueHZvZ2F4UmowMFJqX05rQ29kTXtqXXQ4.jpeg,1
158,Euro (Generic) ,L8-ad0o0kc,150,https://s3.amazonaws.com/com.images.legiteem8/70039dfe-42dd-4964-9993-e55fd268a27c-20220928175617%40blurHash%3DVUhBQTJTfkNuNFI1YmJTMk5HTkc0LkUxb314XSRmLUEtcC1w.jpeg,1
159,Birdhouse,L8-veqrt8m,125,https://s3.amazonaws.com/com.images.legiteem8/78105247-f901-46cf-9265-9ed8b49b4624-20220930173411%40blurHash%3DVTQ5UTI0SXB9LC1VTmZ0Nm5ocy49P2F5SV1SayR5dDZYOU5I.jpeg,1
160,Screen Stars,L8-hua3v6r,250,https://s3.amazonaws.com/com.images.legiteem8/c1c5434f-2805-487e-99cf-76f90bb72cb9-2022092822525%40blurHash%3DVTc5amZpeGE5RldBbENrQ017UmtFb1IqLXB0N0pFalstOnQ3.jpeg,1
161,Mosquitohead,L8-utp452s,800,https://s3.amazonaws.com/com.images.legiteem8/49bef3b7-b1cd-4716-a660-b7ff525519f0-2022100115228%40blurHash%3DVTlIbnBZWEFzQ35XKkt0N3haeEY6NUlvUmowSyp7XipfMz9I.jpeg,1
162,LEE,L8-j4aq6c8,200,https://s3.amazonaws.com/com.images.legiteem8/104d5e41-f1df-49bf-91ef-c93c5ae6f6a2-20221001152443%40blurHash%3DVUdESi1heF85YUlBX05vSU5HeHVUTVhVb0wlTUlAUml4V2Uu.jpeg,1
163,Wild Oats,L8-t10m0a4,350,https://s3.amazonaws.com/com.images.legiteem8/0b44540a-93cf-4af2-acc2-5bb7fd58401f-20221003133257.jpeg,1
164,Screen Stars,L8-r1ckg1c,300,https://s3.amazonaws.com/com.images.legiteem8/92f93a61-647c-43cd-ad30-2865fa1ec4bb-20221003133753.jpeg,1
165,Nirvana Bootleg,L8-4rqjho2,380,https://s3.amazonaws.com/com.images.legiteem8/25fbc40e-f88b-44e3-b020-0f03ff39f684-2022100618820%40blurHash%3DVTVLXnNhOUUwMElVMDBfTnQ3JU0wMDlheF50UmlHSW8uN0lV.jpeg,1
166,Anvil,L8-h6a3mvm,830,https://s3.amazonaws.com/com.images.legiteem8/bf00edf1-abef-4623-aa53-f31edb763c4b-2022100621828%40blurHash%3DVVlJcldAeF1XRnh1P3drQ2Y2al14XmZrYXpqXXM6ZlBqW2pb.jpeg,1
167,Anvil,L8-uhaen74,860,https://s3.amazonaws.com/com.images.legiteem8/4abccae7-f25f-4d7d-ab0c-ead477380481-2022100621048%40blurHash%3DVUlKdUFYfnFNXyVNJU1vZlJqalt0N2Y2V0JXQnh1b2ZvZm9m.jpeg,1
168,Screen Stars,L8-5nfvt7a,350,https://s3.amazonaws.com/com.images.legiteem8/1052bd44-7b54-47b5-b304-6c86cd63c217-2022100715312%40blurHash%3DVUJBbU1KfUBIcnM5T1lFTTlhTkcwMEVMP2N4YXYjPXt%2BQ3hh.jpeg,1
169,1995 Feile Festival Blur Tour T Shirt,L8-tq1n1dp,350,https://s3.amazonaws.com/com.images.legiteem8/e8ea35c9-e92b-4838-b353-ced84ac037f6-202210098343.jpeg,1
170,Mosquitohead,L8-ra0saot,1250,https://s3.amazonaws.com/com.images.legiteem8/35bd200a-ccef-40bb-9e23-a82abce9c56b-2022100418142%40blurHash%3DVVRGT31ydDd4VXh0fldvZnhZb2Y0b1IqYmNXQjQuV0JOS1dC.jpeg,1
171,Brockum Collection (The),L8-jhfn6tl,250,https://s3.amazonaws.com/com.images.legiteem8/3e92df03-cd18-4b1d-97f0-562cf1a1c5e2-20221010124216.jpeg,1
172,Fruit of the Loom Heavy,L8-6r0edrh,200,https://s3.amazonaws.com/com.images.legiteem8/c49c2ecc-d90b-4424-b92b-687eb9c6fb54-20221010231216%40blurHash%3DVVpKJSVuLXBJQnhafnAtO3h1Ump4XWJiV1ZiSXh0TXxSanQ2.jpeg,1
173,The Knits,L8-oblsvhq,200,https://s3.amazonaws.com/com.images.legiteem8/7a1765b8-41d1-4490-8e85-f5214fa9f94c-2022101411758.jpeg,1
174,Space Jam,L8-guhik6s,150,https://s3.amazonaws.com/com.images.legiteem8/ce4fe43e-7271-4447-9b43-a0f5a3688f82-20221014153711%40blurHash%3DVUtDUHEtfUAjayUxVDBFMkUxTkdFaEUyV1Z4YV4rJTFhSldC.jpeg,1
175,vintage 1995 wu-tang rap tee,L8-nwun99b,800,https://s3.amazonaws.com/com.images.legiteem8/555fa3d4-a849-4cc0-a142-0114f4478f38-20221016205357%40blurHash%3DVVRGT29db2ZXbm9mfm9vZm9mb2VfMm9mYXtvZj9hb2dqXWF7.jpeg,1
176,Vintage 1994 Nirvana European Tour long sleeve t-shirt,L8-i1uk603,1150,https://s3.amazonaws.com/com.images.legiteem8/0b971e4a-fadf-4753-b2b0-c5a759351273-20221017195530.jpeg,1
177,Fruit of the Loom,L8-j6vw8n7,550,https://s3.amazonaws.com/com.images.legiteem8/3f384d70-1ef6-4165-b813-6e6197270ab1-20221017144515%40blurHash%3DVUc5c3xddDZJb0lWfldqW018TXtfMmF5V0JORz9hV0N0Nmpa.jpeg,1
178,Vintage 1990’s Sex Pistols T-Shirt,L8-09tawat,150,https://s3.amazonaws.com/com.images.legiteem8/1eac67e4-5451-4a1f-9704-9a687a094c9b-20221017193117%40blurHash%3DVUZGT19mMDB%2BU0QkSXVFM05MSXBSTyUweHNhZHQ3V1hhfVdY.jpeg,1
179,Brockum Group (The),L8-06b1t52,350,https://s3.amazonaws.com/com.images.legiteem8/48cf3ea6-14d7-4dc2-869d-d576261e3ec5-20221017221352%40blurHash%3DVUZCZnc9b2Y0LlJqflhhI0lvV0JEJU17LTt0N1JQTXslTXQ3.jpeg,1
180,Touch of Gold,L8-uluapil,200,https://s3.amazonaws.com/com.images.legiteem8/de6aea4f-0031-4396-80c6-ce40f60b8a7f-202210184250%40blurHash%3DVVVHdHtIfkJSUElvJTJvZm4qeGFeKiVMTkhXQl4rJTJJcFJq.jpeg,1
181,Brockum Worldwide,L8-6nd8e5g,500,https://s3.amazonaws.com/com.images.legiteem8/1088faea-ad01-4e37-9f73-918fdb2de3a1-2022102022550.jpeg,1
182,Giant,L8-catvg7l,250,https://s3.amazonaws.com/com.images.legiteem8/4695b930-9fe0-4438-a15a-d7d0081bcdc4-20221020144124%40blurHash%3DVWJIZVVwLlMtb3hbLT10OFZAV0F%2BcXRSTXhXQSVNa0NrQmpZ.jpeg,1
183,Giant by Tultex,L8-avnrt3q,1200,https://s3.amazonaws.com/com.images.legiteem8/5990dadc-4551-457b-8d44-a66c5e81a01f-2022102317162%40blurHash%3DVWZIZUYweEctcC1vfnFSKnRRb3l4XVg4UzRmKyUyb2ZWW29m.jpeg,1
184,Oasis US tour,L8-c3kh6dq,250,https://s3.amazonaws.com/com.images.legiteem8/0bdbc14d-c59b-4716-a594-0896d8002842-202210233119%40blurHash%3DVUxGT1Rud1E5V2JIPzF3fk47czs5cVNiV0FSUlhdTlhWeWYj.jpeg,1
185,Winterland,L8-dnt5f8w,350,https://s3.amazonaws.com/com.images.legiteem8/59e2706f-2b3e-4eac-9897-0c361fc71a42-20221025142214%40blurHash%3DVUVDc0JmUEEkKj92NVE9fFN9czo0bk5HP0hEJX5XRUxJVXh1.jpeg,1
186,Winterland,L8-a5abnjk,250,https://s3.amazonaws.com/com.images.legiteem8/01003664-ac8f-4c0b-af30-e4f58829d79b-20221025143838%40blurHash%3DVTdBY19BLTswMDBLP2J4dTlGTXswMEUxfldeK3h1UmpORnM6.jpeg,1
187,Winterland,L8-id0rpvc,300,https://s3.amazonaws.com/com.images.legiteem8/f04c8de0-3133-419a-a3ee-791ad791d423-20221025144235.jpeg,1
188,Winterland,L8-7t7w0wf,200,https://s3.amazonaws.com/com.images.legiteem8/188994e3-dc95-46a0-b52d-bfb7dc2aa2ca-20221025144627%40blurHash%3DVTlDNnJ5P0gwMFIqSVVSanhiYXkwMEQlfnB0Nz9idDdNe2tD.jpeg,1
189,Euro (Generic) ,L8-0naa7fa,400,https://s3.amazonaws.com/com.images.legiteem8/62b3b9a2-2950-49c8-8b79-f50435b18bad-20221026915.jpeg,1
190,Above the rim boot,L8-mabl2w4,300,https://s3.amazonaws.com/com.images.legiteem8/6e8465b3-e8e0-46a9-87e2-a33cef0106ac-20221026135828%40blurHash%3DVTdGcTtLP0kjTCRtMHZYM2JWU2JSI29mS0VrQ14tdDhhOFZd.jpeg,1
191,kurt cobain 67-94,L8-vnpbqh4,80,https://s3.amazonaws.com/com.images.legiteem8/bf3bb9d3-53d8-4b2e-a99a-da42e3c7d0e0-20221026141649%40blurHash%3DVUdEU3pRUmpJVVdCJUhzOlIqV0N%2Bb2pbanVhfC06VltvZm9m.jpeg,1
192,nirvana euro,L8-m7tml6i,100,https://s3.amazonaws.com/com.images.legiteem8/df9c9028-5acf-4169-86b3-359bb40e4a24-2022102614130%40blurHash%3DVVVGRmQ1JTJSLWF6fm90N29nalstcHQ3b2ZvZlJrYXpqW3Q2.jpeg,1
193,Giant,L8-k32slq5,800,https://s3.amazonaws.com/com.images.legiteem8/79f5175f-6a80-4944-bcff-782697e7fab6-2022102622455.jpeg,1
194,GEM,L8-ln1jjw4,200,https://s3.amazonaws.com/com.images.legiteem8/adb3c759-eb13-4be3-8dc4-813dc6db9563-202210280353%40blurHash%3DVUFLLHl5MDAtcC1vTzh%2BcF4qLXA0bk5HSlROSDAwNG9WW3Q3.jpeg,1
195,Hanes,L8-tib5n9b,1000,https://s3.amazonaws.com/com.images.legiteem8/cec81404-c8d6-46eb-9261-8c133610960a-202210288435%40blurHash%3DVSpKa2ZndDZ0NmpAfnBqWWF4al14XVdCUmtvZnh1YXlqW2F6.jpeg,1
196,Mozang,L8-8k9lfc4,175,https://s3.amazonaws.com/com.images.legiteem8/302f85d7-aa16-4935-805c-748e127a6aae-2022102614632%40blurHash%3DVTlHK0tAb3pJVyVMMDBXQklVRCowMHhXJTEtO35xTXxfM3RS.jpeg,1
197,Fruit of the Loom,L8-50o8krc,200,https://s3.amazonaws.com/com.images.legiteem8/dc537e1d-88dc-4951-98da-9d08d008bedb-2022102614228%40blurHash%3DVVlHUnxbeHRXQ2Y2fm90N29MakAlTVdYdDZqW1dFUitiSFdW.jpeg,1
198,2pac against all odds,L8-kfgbau4,350,https://s3.amazonaws.com/com.images.legiteem8/88ce1ec0-a32a-4e76-be8e-4fdbbf86f7a9-2022102613547.jpeg,1
199,Anvil,L8-f9au5ug,500,https://s3.amazonaws.com/com.images.legiteem8/460a2c25-cd9c-422c-a4ab-2b6ae1afc353-2022102823124%40blurHash%3DVTVEYi54LTtSI35VVkNJQ013UipFNTljUldzOzAwTWRlc0lv.jpeg,1
200,Fruit of the Loom,L8-wk1wd42,300,https://s3.amazonaws.com/com.images.legiteem8/d5103b57-534d-4568-b135-c3cb8b7374d0-2022102816463%40blurHash%3DVUdDNXhIfXM0Ok5HMGY1ay1vJTFNeHMudFJJcD18eEdWQCQq.jpeg,1
201,Brockum Collection (The),L8-pq8ag04,1000,https://s3.amazonaws.com/com.images.legiteem8/b916962c-3a59-4067-9f8e-42e626903beb-20221029232113%40blurHash%3DVWNJRWg4V0J4dG9mSXBmUWpbYXl%2BVmpzUmtqWz9HczpqW29m.jpeg,1
202,Giant by Tultex,L8-ke8q2kq,750,https://s3.amazonaws.com/com.images.legiteem8/39bc2bcc-a7b0-4b60-9473-1bfc123fe4b6-2022103017320%40blurHash%3DVTZEUntIJTEwMEI5PXktQk5hT1cwMUk6fkJ3SmJ1RWYtQSNu.jpeg,1
203,Giant,L8-64n80dj,200,https://s3.amazonaws.com/com.images.legiteem8/7b4399c8-0e6c-4ad1-9025-ad9206f240cc-20221030194346%40blurHash%3DVTVCeyszLTIwTDAueE05SzBleTZ%2BVD1eOUhYQTl1JTFJVi1W.jpeg,1
204,All Sport Proweight,L8-39qbcwf,150,https://s3.amazonaws.com/com.images.legiteem8/fce78463-b912-4d3b-9838-f05084111706-2022103119546%40blurHash%3DVTg4O2xYXzQwMDRUJU54dVJQTXswMDheP3dfNDRtSVQtPS07.jpeg,1
205,Fruit of the Loom Best,L8-rknoe4d,370,https://s3.amazonaws.com/com.images.legiteem8/03de661c-c4e4-4ced-b08a-120e0a495718-20221031162732%40blurHash%3DVTdKdTdQJU0lMl8zMDAtOzlGSVUwME17SUI5Rn5xYWVJVWY1.jpeg,1
206,Energizer,L8-34hwcor,100,https://s3.amazonaws.com/com.images.legiteem8/084266e9-b6f0-4538-b873-9ac0bb6ce60f-2022110222488%40blurHash%3DVURMZ1gsJTF%2BVi06fldheklwUmt%2BVldVRCpNfC1vczolMW9m.jpeg,1
207,Gildan,L8-adn46n3,40,https://s3.amazonaws.com/com.images.legiteem8/4324ddcc-67db-4e63-89e5-393196a285d2-20221103215454%40blurHash%3DVUpGNV1hMGZEaEUyOXUkeVIuJTI0Lm5oeF1hZX5xUiU5RnQ3.jpeg,1
208,Orbital Rave Zone - Big Bang,L8-1n9ufmv,200,https://s3.amazonaws.com/com.images.legiteem8/61cca71c-b65b-4a11-bb49-4f77d31a8503-2022110421531%40blurHash%3DVUpIMkFvOUVvZ3Q3OF5vZk17VkB%2BcXhhTkdhfl8ySVVSampz.jpeg,1
209,Black Norvana tee,L8-42e46pl,40,https://s3.amazonaws.com/com.images.legiteem8/b9773c55-23cb-4144-881e-1ea190fe733a-20221106144242%40blurHash%3DVUlILVB2fVswMEVnJUxOYUUzU2d9QSRneUN0UUpBSXBSanh0.jpeg,1
